,accelerometer_X,accelerometer_Y,accelerometer_Z,activity
550,0.282516,-9.251195,-0.933739,stairs
551,-3.20823,-4.711789,0.885855,stairs
552,2.418144,-8.571242,-1.675941,stairs
553,-5.861006,-6.397307,-3.375824,stairs
554,2.959233,-6.081272,-3.136404,stairs
555,-7.805097,-8.365341,-2.130839,stairs
556,-0.842759,-6.119579,-1.61848,stairs
557,-1.814805,-7.259219,-1.043872,stairs
558,-0.617704,-6.301539,-1.067814,stairs
559,-1.685518,-8.403648,0.550666,stairs
560,2.48997,-15.964537,-0.8379709999999999,stairs
561,-0.483629,-15.078682,-6.253655,stairs
562,-2.633622,-17.927782,-5.453991,stairs
563,-2.312799,-15.825673000000002,9.706094,stairs
